batch,train_loss,train_acc,val_loss,val_acc,llc,stage,max_val
32500,0.0032727341179630345,1.0,9.229929126049363,0.018867924528301886,14.908515930175781,2,15
33000,0.0032721996444191053,1.0,9.230374474617296,0.018867924528301886,14.689788818359375,2,15
33500,0.0032727469776555433,1.0,9.23132361940243,0.018867924528301886,13.739127159118652,2,15
34000,0.003271438605056058,1.0,9.230249136686325,0.018867924528301886,14.643980026245117,2,15
34500,0.0032729883570243247,1.0,9.230753297607103,0.018867924528301886,14.659960746765137,2,15
35000,0.0032730194219128834,1.0,9.23001519693706,0.018867924528301886,13.357065200805664,2,15
35500,0.0032720874692553407,1.0,9.230357176899535,0.018867924528301886,15.243499755859375,2,15
36000,0.0032723853436596308,1.0,9.230752982855218,0.018867924528301886,14.696700096130371,2,15
36500,0.0032716579159203264,1.0,9.23031586975609,0.018867924528301886,15.505678176879883,2,15
37000,0.003270792929676467,1.0,9.23011747026031,0.018867924528301886,14.29565143585205,2,15
37500,0.003272385563288537,1.0,9.229463486551488,0.018867924528301886,14.397919654846191,2,15
38000,0.0032739576765998583,1.0,9.230238910366154,0.018867924528301886,15.47018051147461,2,15
38500,0.0032722448375671334,1.0,9.230248363419149,0.018867924528301886,14.22319221496582,2,15
39000,0.0032725336807827975,1.0,9.229460429704789,0.018867924528301886,15.179763793945312,2,15
39500,0.003273039933812526,1.0,9.231219791157066,0.018867924528301886,13.792825698852539,2,15
40000,0.003272139431294246,1.0,9.230779474261421,0.018867924528301886,13.537697792053223,2,15
40500,0.0032720375834897008,1.0,9.230702357800126,0.018867924528301886,14.541280746459961,2,15
41000,0.0032713165441912015,1.0,9.231321892882669,0.018867924528301886,14.343876838684082,2,15
41500,0.0032723079634753545,1.0,9.230345245052433,0.018867924528301886,14.660951614379883,2,15
42000,0.00327212781496538,1.0,9.23061362269727,0.018867924528301886,14.432747840881348,2,15
42500,0.003272413536570198,1.0,9.231968080894378,0.018867924528301886,13.928088188171387,2,15
43000,0.0032711296567942984,1.0,9.231342321859216,0.018867924528301886,13.779571533203125,2,15
43500,0.003271468832234362,1.0,9.231298236633247,0.018867924528301886,14.144621849060059,2,15
44000,0.003272701626086665,1.0,9.23001375082154,0.018867924528301886,15.334342002868652,2,15
44500,0.0032708977826765365,1.0,9.230778842977008,0.018867924528301886,13.484624862670898,2,15
45000,0.003272988462638225,1.0,9.231798009255773,0.018867924528301886,13.51150894165039,2,15
45500,0.003273138383969895,1.0,9.230041382728883,0.018867924528301886,14.32917308807373,2,15
46000,0.003273434902195694,1.0,9.229441984316463,0.018867924528301886,15.371153831481934,2,15
46500,0.0032724175102931937,1.0,9.230216368376833,0.018867924528301886,14.288196563720703,2,15
47000,0.0032727701599066404,1.0,9.229584800278616,0.018867924528301886,15.127057075500488,2,15
47500,0.0032732886185427917,1.0,9.229631408861598,0.018867924528301886,14.504117012023926,2,15
48000,0.003271316407373194,1.0,9.231223417200008,0.018867924528301886,14.258895874023438,2,15
48500,0.0032709795518384615,1.0,9.23103017687985,0.018867924528301886,14.802216529846191,2,15
49000,0.0032723426708433125,1.0,9.23029070319432,0.018867924528301886,14.420524597167969,2,15
49500,0.0032727353145205174,1.0,9.231423970194733,0.018867924528301886,14.471041679382324,2,15
50000,0.0032712186545075985,1.0,9.230505237320685,0.018867924528301886,14.146688461303711,2,15
